  Z  T1KEV (ENERGY SPECTRUM IN MB FOR K/T1=0,.1,.2,.3,.4,.5,.6,.7,.8,.9,.95,1)
 16  200.0 11.37283  9.36391  7.73544  6.52854  5.58128  4.79183  4.11162  3.51176  2.96792  2.46624  2.23676  2.07608
 16  300.0 11.62856  9.26284  7.50260  6.22342  5.22324  4.39627  3.69088  3.07118  2.51212  1.99240  1.74531  1.55967
 16  400.0 11.74767  9.17436  7.36132  6.05083  5.02866  4.18322  3.46286  2.83153  2.26357  1.73602  1.47820  1.27311
 16  500.0 11.90877  9.18061  7.31240  5.97999  4.92915  4.06818  3.33493  2.69304  2.11799  1.58267  1.31908  1.09822
 17    1.0  3.04277  3.15709  3.25710  3.33253  3.39561  3.45492  3.51629  3.58366  3.65182  3.70492  3.72595  3.75116
 17    2.5  4.58657  4.72534  4.78918  4.80335  4.79394  4.77402  4.75379  4.74004  4.73503  4.74160  4.73798  4.72672
 17    5.0  5.95433  6.09379  6.06951  5.97616  5.85133  5.72435  5.60598  5.50423  5.41732  5.34478  5.31233  5.28230
 17   10.0  7.23421  7.35323  7.20527  6.95583  6.68204  6.42470  6.19459  5.99207  5.81338  5.65611  5.58465  5.51652
 17   25.0  8.81425  8.60001  8.03427  7.46817  6.97745  6.56758  6.21758  5.90558  5.61149  5.35407  5.24074  5.13548
 17   50.0  9.90938  9.23455  8.27176  7.44162  6.75798  6.18623  5.69894  5.28626  4.92962  4.59055  4.44982  4.32876
 17   75.0 10.41476  9.41879  8.23459  7.27941  6.50037  5.85078  5.29111  4.80293  4.38509  4.00877  3.84682  3.71810
 17  100.0 10.72378  9.47091  8.14150  7.10184  6.27052  5.57172  4.97134  4.44229  3.97336  3.56825  3.38815  3.25358
 17  200.0 11.32742  9.35603  7.75180  6.55478  5.61424  4.83039  4.15691  3.56160  3.02535  2.53434  2.31398  2.15834
 17  300.0 11.60180  9.26878  7.52201  6.24891  5.25319  4.42988  3.72746  3.11196  2.55692  2.04534  1.80499  1.62643
 17  400.0 11.69064  9.18117  7.37906  6.07423  5.05601  4.21240  3.49490  2.86529  2.30098  1.77798  1.52673  1.32961
 17  500.0 11.89125  9.18504  7.32815  6.00102  4.95391  4.09472  3.36319  2.72291  2.15033  1.61947  1.36019  1.14716
 18    1.0  2.92083  3.03350  3.13319  3.21130  3.27667  3.33913  3.40441  3.47508  3.54851  3.60654  3.63034  3.65949
 18    2.5  4.44791  4.58569  4.65275  4.67153  4.66942  4.65771  4.64574  4.64034  4.64620  4.66368  4.66599  4.65884
 18    5.0  5.81732  5.96152  5.94418  5.86025  5.74699  5.62985  5.52341  5.43068  5.35459  5.29249  5.26536  5.23961
 18   10.0  7.10935  7.24356  7.11537  6.88329  6.62562  6.38029  6.16009  5.96616  5.79376  5.64272  5.57336  5.50733
 18   25.0  8.70701  8.52138  7.98576  7.44530  6.97553  6.58368  6.24813  5.94704  5.65881  5.40431  5.29037  5.18356
 18   50.0  9.82645  9.18357  8.25165  7.44402  6.77886  6.22183  5.74967  5.35098  5.00628  4.67477  4.53456  4.41100
 18   75.0 10.34652  9.38482  8.22976  7.29110  6.52888  5.89133  5.34529  4.86954  4.46456  4.09927  3.93980  3.80947
 18  100.0 10.66797  9.44801  8.14510  7.12063  6.30179  5.61399  5.02319  4.50567  4.04843  3.65719  3.48185  3.34571
 18  200.0 11.27943  9.35521  7.76914  6.58105  5.64733  4.86919  4.20147  3.61186  3.08116  2.60098  2.38767  2.23606
 18  300.0 11.58014  9.27523  7.54119  6.27542  5.28325  4.46267  3.76436  3.15206  2.60222  2.09672  1.86321  1.69072
 18  400.0 11.66147  9.18577  7.39679  6.09666  5.08246  4.24286  3.52722  2.89940  2.33772  1.81934  1.57365  1.38351
